date,s594_BTC_RR,s594_BTC_ER,s594_ETH_RR,s594_ETH_ER,s594_LTC_RR,s594_LTC_ER,s594_ETC_RR,s594_ETC_ER,s594_ZEC_RR,s594_ZEC_ER,s594_EOS_RR,s594_EOS_ER,s594_OMG_RR,s594_OMG_ER,s594_NEO_RR,s594_NEO_ER,s594_BTG_RR,s594_BTG_ER,s594_SNT_RR,s594_SNT_ER,s594_BAT_RR,s594_BAT_ER,s594_FUN_RR,s594_FUN_ER,s594_ZRX_RR,s594_ZRX_ER,s594_TRX_RR,s594_TRX_ER,s594_DAI_RR,s594_DAI_ER,s594_ANT_RR,s594_ANT_ER,s594_XVG_RR,s594_XVG_ER,s594_MKR_RR,s594_MKR_ER,s594_KNC_RR,s594_KNC_ER,s594_XTZ_RR,s594_XTZ_ER,s594_DGB_RR,s594_DGB_ER,s593_BTC_RR,s593_BTC_ER,s593_ETH_RR,s593_ETH_ER,s593_LTC_RR,s593_LTC_ER,s593_ETC_RR,s593_ETC_ER,s593_ZEC_RR,s593_ZEC_ER,s593_EOS_RR,s593_EOS_ER,s593_OMG_RR,s593_OMG_ER,s593_NEO_RR,s593_NEO_ER,s593_BTG_RR,s593_BTG_ER,s593_SNT_RR,s593_SNT_ER,s593_BAT_RR,s593_BAT_ER,s593_FUN_RR,s593_FUN_ER,s593_ZRX_RR,s593_ZRX_ER,s593_TRX_RR,s593_TRX_ER,s593_DAI_RR,s593_DAI_ER,s593_ANT_RR,s593_ANT_ER,s593_XVG_RR,s593_XVG_ER,s593_MKR_RR,s593_MKR_ER,s593_KNC_RR,s593_KNC_ER,s593_XTZ_RR,s593_XTZ_ER,s593_DGB_RR,s593_DGB_ER,s593_PAX_RR,s593_PAX_ER,s434_BTC_RR,s434_BTC_ER,s434_ETH_RR,s434_ETH_ER,s434_LTC_RR,s434_LTC_ER,s433_BTC_RR,s433_BTC_ER,s433_ETH_RR,s433_ETH_ER,s433_LTC_RR,s433_LTC_ER,s381_BTC_RR,s381_BTC_ER,s381_ETH_RR,s381_ETH_ER,s381_LTC_RR,s381_LTC_ER,s381_ETC_RR,s381_ETC_ER,s381_XMR_RR,s381_XMR_ER,s381_ZEC_RR,s381_ZEC_ER,s378_BTC_RR,s378_BTC_ER,s378_ETH_RR,s378_ETH_ER,s378_LTC_RR,s378_LTC_ER,s378_XMR_RR,s378_XMR_ER,s378_ZEC_RR,s378_ZEC_ER
2016-01-04 7:00:00PM,4000,0,4000,-1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,-0.4788293,4000,0.2873593,4000,-0.32809156,4000,0,4000,-0.50330115,4000,0.49669885,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0
2016-01-11 7:00:00PM,4000,0,4000,-1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0.31817534,4000,0.23755299,4000,0.58269187,4000,0,4000,-0.60197138,4019.01967,-0.39802862,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0.41003966,4000,0,4000,0.58996034,4000,0,4000,0
2016-01-18 7:00:00PM,4000,0,4000,-1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,3839.69586,0.43218545,4000,0.37189465,3699.84622,0.31192203,4000,0,4000,0.31080602,4019.01967,-0.68919398,4000,0.1,4000,0,4000,0.1,4000,0,4000,0,4000,0,3977.04583,0,4000,0,3966.23357,0,4000,0,4000,0
2016-01-25 7:00:00PM,4000,0,4000,-1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,3851.5066,0.3651709,4000,0.50987124,3714.96487,-0.25494906,4000,0,4000,0.12045347,4019.01967,-0.87954653,3982.08024,0.1,4000,0,3972.06104,0.1,4000,0,4000,0,4000,0,3977.04583,0,4000,0,3966.23357,0,4000,0,4000,0
2016-02-01 7:00:00PM,4000,0,4000,-1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,1,4000,0,4000,0,4000,0,4000,0,4000,1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,3784.33214,0.04272096,4000,0.34152699,3714.96487,0.93512117,4000,0,4000,0.01006193,4019.01967,-0.98993807,3949.56405,0.05,4000,0,3951.79028,0.25,4000,0,4000,0,4000,0,3977.04583,0,4000,0,3966.23357,0,4000,0,4000,0
2016-02-08 7:00:00PM,4000,0,4000,-1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,1,4000,0,4000,0,4000,0,4000,0,4000.228,1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,3783.56271,0.11589955,4000,-0.04714397,3670.67406,-0.87836615,4000,0,4000,-0.18288959,4019.01967,0.81711041,3955.15555,0.1,4000,0,3961.77357,0.1,4000,0,4000,0,4000,0,3977.04583,0.43740284,4000,0,3966.23357,0.56259716,4000,0,4000,0
2016-02-15 7:00:00PM,4000,0,4000,-1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,1,4000,0,4000,0,4000,0,4000,0,4034.71721,1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,3814.10924,-0.19658208,4000,0.58129194,3670.67406,-0.53050323,4000,0,4000,-0.1989882,4107.13965,0.8010118,3942.351,0.1,4000,0,3945.27874,0.1,4000,0,4000,0,4000,0,3990.71988,0.42993187,4000,0,3973.77541,0.57006813,4000,0,4000,0
2016-02-22 7:00:00PM,4000,0,4000,-1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,1,4000,0,4000,0,4000,0,4000,0,4047.49491,1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,3814.10924,0.27108214,4000,-0.07192062,3670.67406,0.70791061,4000,0.95947575,4000,-0.02925553,4405.10697,0.01126871,3986.76928,0.2,4000,0,3968.29576,0.2,4000,0,4000,0,4000,0,4007.92588,0.61112873,4000,0,3998.84817,0.38887127,4000,0,4000,0
2016-02-29 7:00:00PM,4000,0,4000,-1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,1,4000,0,4000,0,4000,0,4000,0,4059.37797,1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,3809.164,-0.09043404,4000,0.71514668,3610.52604,-0.68252417,3981.64138,0.72051881,4000,-0.22910664,4403.95743,-0.05037455,3991.41711,0.2,4000,0,3992.99437,0.2,4000,0,4000,0,4000,0,4007.15524,0.47372503,4000,0,3996.02016,0.52627497,4000,0,4000,0
2016-03-07 7:00:00PM,4000,0,4000,-1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,1,4000,0,4000,0,4000,0,4000,0,4036.55822,1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,3809.164,0.10474897,4000,0.73585407,3610.52604,0.60344279,3820.51726,-0.78498029,4000,-0.17796544,4403.95743,-0.03705426,3981.66334,0.1,4000,0,3978.41586,0.1,4000,0,4000,0,4000,0,3995.45354,0,4000,0,3983.7446,0,4000,0,4000,0
2016-03-14 8:00:00PM,4000,0,4000,-1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,1,4000,0,4000,0,4000,0,4000,0,4039.83038,1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,3811.28973,-0.42709817,4000,0.18751072,3625.91968,-0.47433377,3820.51726,0.87421005,4000,-0.07665748,4403.95743,0.04913247,3977.02025,0.1,4000,0,3971.24988,0.1,4000,0,4000,0,4000,0,3995.45354,0,4000,0.1858,3983.7446,0.31673896,4000,0,4000,0
2016-03-21 8:00:00PM,4000,0,4051.58156,-1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,1,4000,0,4000,0,4000,0,4000,0,4040.78736,1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,3811.28973,0.08696057,3965.98356,0.2992324,3625.91968,0.87590669,3784.02977,0,4000,0.30352082,4396.83569,0.69647918,3978.1771,0.13333333,4000,0.13333333,3973.80352,0.13333333,4000,0,4000,0,4000,0,3995.45354,0,3996.25488,0,3979.13121,0,4000,0,4000,0
2016-03-28 8:00:00PM,4000,0,4033.51121,-1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,1,4000,0,4000,0,4000,0,4038.21715,1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,3819.45405,-0.25631917,3937.1468,-0.02688826,3684.38729,0.73659842,3784.02977,0,3970.49845,-0.32125183,4453.23818,0.67874817,3972.7523,0.05,4004.317,0.2,3958.15279,0.05,4000,0,4000,0,4000,0,3995.45354,0.41905622,3996.25488,0,3979.13121,0.46804433,4000,0,4000,0
2016-04-04 8:00:00PM,4000,0,4058.75431,-1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,1,4000,0,4000,0,4000,0,4043.76532,1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,3819.45405,0.40174559,3937.1468,0.35132448,3648.56479,-0.38066787,3784.02977,0,3970.49845,-0.29162152,4413.32204,0.70837848,3972.59423,0,4011.34916,0.15,3958.90267,0.15,4000,0,4000,0,4000,0,3993.90758,0.66244675,3996.25488,0,3976.95254,0.27893656,4000,0,4000,0
2016-04-11 8:00:00PM,4000,0,4183.41956,-1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,1,4000,0,4000,0,4000,0,4046.64903,1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,3826.93198,-0.61286002,3656.80127,0.25347439,3648.56479,0.17905024,3784.02977,0,3970.49845,0.30911227,4402.00074,-0.69088773,3972.59423,0.15,3939.00872,0,3955.957,0.15,4000,0,4000,0,4000,0,3995.53638,0,3996.25488,0,3976.61846,0,4000,0,4000,0
2016-04-18 8:00:00PM,4000,0,4110.09846,-1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,1,4000,0,4000,0,4000,0,4055.88895,1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,3826.93198,0.48454274,3687.11335,0.44703296,3648.02661,0.12374028,3784.02977,-0.93052281,4010.64383,-0.03827637,4402.00074,0.03120082,3976.62169,0.15,3939.00872,0,3956.74647,0.15,4000,0,4000,0,4000,0,3995.53638,0.44461355,3996.25488,0.09469893,3976.61846,0.46068752,4000,0,4000,0
2016-04-25 8:00:00PM,4000,0,4171.98694,-1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,1,4000,0,4000,0,4000,0,4083.08074,1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,3945.26717,-0.23394869,3434.39997,0.53539093,3718.53735,-0.49646121,3784.02977,-0.80726269,4010.64383,0.15064089,4423.46454,-0.04209641,4011.73101,0.13333333,3939.00872,0.13333333,3976.60405,0.13333333,4000,0,4000,0,4000,0,4008.32622,0.62474013,3989.80652,0,4009.45592,0.19959006,4000,0,4000,0
2016-05-02 8:00:00PM,4000,0,4060.34851,-1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,1,4000,0,4000,0,4000,0,4066.49148,1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,-1,4000,0,4000,0,4000,0,4000,0,3945.26717,0.11455033,3967.01005,0.44384426,3718.53735,0.79403192,3784.02977,0,4185.71984,-0.22289658,4423.46454,-0.77710342,4007.97662,0.05,3869.50245,0.05,4043.17854,0.2,4000,0,4000,0,4000,0,3998.54192,0.56385796,3989.80652,0.08122068,4005.10803,0,4000,0,4000,0
2016-05-09 8:00:00PM,4000,0,4054.27334,-1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,1,4000,0,4000,0,4000,0,4065.94123,1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,-1,4000,0,4000,0,4000,0,4000,0,3960.6219,-0.17220864,3851.32935,0.15771676,3993.11704,-0.79554544,3784.02977,0,4185.71984,-0.66707764,4423.46454,-0.33292236,4006.59709,0.05,3937.00498,0.2,4018.69873,0.05,4000,0,4000,0,4000,0,4007.53586,0.45993038,3987.47247,0.22146424,4005.10803,0.31860539,4000,0,4000,0
2016-05-16 8:00:00PM,4000,0,3931.47417,-1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,1,4000,0,4000,0,4000,0,4066.9185,1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,-1,4000,0,4000,0,4000,0,4000,0,3960.6219,0.07981339,3951.89811,0.6474212,3993.11704,0.77362964,3784.02977,0,4185.71984,-0.67912275,4423.46454,0.32087725,4009.1713,0.13333333,3954.57673,0.13333333,4024.01176,0.13333333,4000,0,4000,0,4000,0,4004.08059,0.76696561,4004.00283,0.05437073,4002.6665,0.17866366,4000,0,4000,0
2016-05-23 8:00:00PM,4000,0,3908.12373,-1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,1,4000,0,4000,0,4000,0,4058.98137,1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,-1,4000,0,4000,0,4000,0,4000,0,3954.10984,0.22443296,4415.98638,0.59423333,3936.70899,-0.44689157,3784.02977,-0.93822239,4185.71984,-0.05098192,4397.54045,0.01079569,3984.65908,0,4195.33128,0.15,4011.45403,0.15,4000,0,4000,0,4000,0,3997.23519,0,4008.36512,0.17141805,4001.25402,0,4000,0,4000,0
2016-05-30 8:00:00PM,4000,0,3864.51995,-1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,1,4000,0,4000,0,4000,0,4135.60284,1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,-1,4000,0,4000,0,4000,0,4000,0,4117.14432,0.12980392,4244.12646,0.75140032,3936.70899,0.47785965,3784.02977,-0.81252176,4185.71984,0.08683756,4404.20316,-0.10064068,3984.65908,0.15,4094.80814,0,4057.28213,0.15,4000,0,4000,0,4000,0,3997.23519,0.51042684,4003.47199,0,4001.25402,0.31341186,4000,0,4000,0
2016-06-06 8:00:00PM,4000,0,3850.67095,-1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,1,4000,0,4000,0,4000,0,4170.92642,1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,-1,4000,0,4000,0,4000,0,4000,0,4160.65747,-0.04792911,4552.30948,-0.63363801,4066.64563,-0.86917553,3784.02977,0,4220.84453,-0.3525492,4404.20316,-0.6474508,4094.77719,0.13333333,4094.80814,0.13333333,4145.744,0.13333333,4000,0,4000,0,4000,0,4016.03751,0.20794457,4003.47199,0.49143827,4011.44217,0.30061716,4000,0,4000,0
2016-06-13 8:00:00PM,4000,0,3740.69497,-1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,1,4000,0,4000,0,4000,0,4247.22935,1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,-1,4000,0,4000,0,4000,0,4000,0,4160.65747,0.1682207,4552.30948,0.21237889,4066.64563,-0.78641926,3784.02977,0.87646345,4220.84453,0.11942442,4404.20316,0.00411213,4130.52125,0.13333333,4120.22672,0.13333333,4143.05709,0.13333333,4000,0,4000,0,4000,0,4032.92443,0.25771916,4056.06792,0.22691332,4018.82364,0.51536752,4000,0,4000,0
2016-06-20 8:00:00PM,4000,0,3847.80906,-1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,1,4000,0,4000,0,4000,0,4236.26584,1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,-1,4000,0,4000,0,4000,0,4000,0,4192.38132,0.16674654,4261.85701,0.471356,4066.64563,0.68457688,3934.31931,0.9622414,4069.43634,0.01090084,4404.3867,0.02685777,4314.34224,0.13333333,4353.48131,0.13333333,4246.46519,0.13333333,4000,0,4000,0,4000,0,4038.45048,0.40225118,4025.01943,0,4022.41973,0.49274638,4000,0,4000,0
2016-06-27 8:00:00PM,4000,0,3877.49801,-1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,1,4000,0,4000,0,4000,0,4221.03363,1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,-1,4000,0,4000,0,4000,0,4000,0,4121.54478,-0.09559238,4573.06593,-0.44154935,3500.30908,-0.82882573,3550.76644,0,4076.30782,0.8177715,4380.31796,0.1822285,4206.13349,0.06666667,4155.52529,0.06666667,4066.10201,0.06666667,4000,0,4000,0,4000,0,4020.57566,0.30604828,4025.01943,0.4556473,3978.67363,0.23830443,4000,0,4000,0
2016-07-04 8:00:00PM,4000,0,3925.77862,-1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,1,4000,0,4000,0,4000,0,4233.74185,1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,-1,4000,0,4000,0,4000,0,4000,0,4121.54478,-0.4114475,4573.06593,-0.29457392,3500.30908,-0.41673903,3550.76644,0,3517.0635,0.57355501,4433.02422,0.42644499,4227.40976,0.15,4127.1935,0,4083.71087,0.15,4000,0,4000,0,4000,0,4024.15935,0.13021022,3990.83383,0,3986.33876,0.10266488,4000,0,4000,0
2016-07-11 8:00:00PM,4000,0,3924.51702,-1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,1,4000,0,4000,0,4000,0,4232.39788,1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,-1,4000,0,4000,0,4000,0,4000,0,4121.54478,-0.20736904,4573.06593,0.09568281,3500.30908,-0.77068993,3550.76644,0,3358.50753,0.55719774,4266.55516,-0.44280226,4193.98571,0.15,4127.1935,0,4066.94404,0.15,4000,0,4000,0,4000,0,4021.46955,0,3990.83383,0.2103657,3982.21091,0,4000,0,4000,0
2016-07-18 8:00:00PM,4000,0,3881.97819,-1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4236.54044,1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,-1,4000,0,4000,0,4000,0,4000,0,4121.54478,0.15019098,4593.93493,-0.75831509,3500.30908,-0.37856701,3550.76644,0,3447.68837,-0.84504255,4266.55516,-0.15495745,4211.61012,0.13333333,4127.1935,0.13333333,4070.98276,0.13333333,4000,0,4000,0,4000,0,4021.46955,0.37334204,3995.63643,0.06792572,3982.21091,0.55873224,4000,0,4000,0
2016-07-25 8:00:00PM,4000,0,3874.45744,0,4000,-1,4000,0,4000,0,4000,0,4000,0,4000,1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4219.03274,1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,-1,4000,0,4000,0,4000,0,4000,0,4103.63816,-0.02377644,4593.93493,0.79092452,3500.30908,-0.8862782,3550.76644,0,3447.68837,-0.83821108,4266.55516,0.16178892,4214.9001,0.15,4175.60776,0.15,4059.8067,0,4000,0,4000,0,4000,0,4016.64416,0,4001.84688,0.06488498,3972.40389,0,4000,0,4000,0
2016-08-01 8:00:00PM,4000,0,3874.45744,-1,4019.55575,0,4000,0,4000,0,4000,0,4000,0,4000,1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4188.80036,1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,-1,4000,0,4000,0,4000,0,4000,0,4103.63816,0.53699693,3925.3457,0.43727155,3500.30908,-0.04572636,3550.76644,0,3447.68837,0.81362904,4236.41116,-0.18637096,4205.03671,0.05,4184.3889,0.2,4059.8067,0.05,4000,0,4000,0,4000,0,4016.64416,0,3996.55182,0,3972.40389,0,4000,0,4000,0
2016-08-08 8:00:00PM,4000,0,3794.31244,-1,4019.55575,0,4000,0,4000,0,4000,0,4000,0,4000,1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4167.11738,1,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,0,4000,-1,4000,0,4000,0,4000,0,4000,0,4032.31124,0.01617286,3953.94748,-0.76755435,3500.30908,0.93042304,3550.76644,-0.82687597,3494.41502,0.09078588,4236.41116,-0.08233815,4188.02537,0.04166667,4006.05188,0.04166667,4046.6363,0.04166667,4000,0.175,4000,0,4000,0,4016.64416,0,3996.55182,0,3972.40389,0,4000,0,4000,0
