date,s594_BTC_RR,s594_BTC_ER,s594_ETH_RR,s594_ETH_ER,s594_LTC_RR,s594_LTC_ER,s594_ETC_RR,s594_ETC_ER,s594_ZEC_RR,s594_ZEC_ER,s594_EOS_RR,s594_EOS_ER,s594_OMG_RR,s594_OMG_ER,s594_NEO_RR,s594_NEO_ER,s594_BTG_RR,s594_BTG_ER,s594_SNT_RR,s594_SNT_ER,s594_BAT_RR,s594_BAT_ER,s594_FUN_RR,s594_FUN_ER,s594_ZRX_RR,s594_ZRX_ER,s594_TRX_RR,s594_TRX_ER,s594_DAI_RR,s594_DAI_ER,s594_ANT_RR,s594_ANT_ER,s594_XVG_RR,s594_XVG_ER,s594_MKR_RR,s594_MKR_ER,s594_KNC_RR,s594_KNC_ER,s594_XTZ_RR,s594_XTZ_ER,s594_DGB_RR,s594_DGB_ER,s593_BTC_RR,s593_BTC_ER,s593_ETH_RR,s593_ETH_ER,s593_LTC_RR,s593_LTC_ER,s593_ETC_RR,s593_ETC_ER,s593_ZEC_RR,s593_ZEC_ER,s593_EOS_RR,s593_EOS_ER,s593_OMG_RR,s593_OMG_ER,s593_NEO_RR,s593_NEO_ER,s593_BTG_RR,s593_BTG_ER,s593_SNT_RR,s593_SNT_ER,s593_BAT_RR,s593_BAT_ER,s593_FUN_RR,s593_FUN_ER,s593_ZRX_RR,s593_ZRX_ER,s593_TRX_RR,s593_TRX_ER,s593_DAI_RR,s593_DAI_ER,s593_ANT_RR,s593_ANT_ER,s593_XVG_RR,s593_XVG_ER,s593_MKR_RR,s593_MKR_ER,s593_KNC_RR,s593_KNC_ER,s593_XTZ_RR,s593_XTZ_ER,s593_DGB_RR,s593_DGB_ER,s593_PAX_RR,s593_PAX_ER,s434_BTC_RR,s434_BTC_ER,s434_ETH_RR,s434_ETH_ER,s434_LTC_RR,s434_LTC_ER,s433_BTC_RR,s433_BTC_ER,s433_ETH_RR,s433_ETH_ER,s433_LTC_RR,s433_LTC_ER,s381_BTC_RR,s381_BTC_ER,s381_ETH_RR,s381_ETH_ER,s381_LTC_RR,s381_LTC_ER,s381_ETC_RR,s381_ETC_ER,s381_XMR_RR,s381_XMR_ER,s381_ZEC_RR,s381_ZEC_ER,s378_BTC_RR,s378_BTC_ER,s378_ETH_RR,s378_ETH_ER,s378_LTC_RR,s378_LTC_ER,s378_XMR_RR,s378_XMR_ER,s378_ZEC_RR,s378_ZEC_ER
2016-01-04 7:00:00PM,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4788293,0,0.2873593,0,-0.32809156,0,0,0,-0.50330115,0,0.49669885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-11 7:00:00PM,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31817534,0,0.23755299,0,0.58269187,0,0,0,-0.60197138,0.004754918,-0.39802862,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41003966,0,0,0,0.58996034,0,0,0,0
2016-01-18 7:00:00PM,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.040076035,0.43218545,0,0.37189465,-0.075038445,0.31192203,0,0,0,0.31080602,0,-0.68919398,0,0.1,0,0,0,0.1,0,0,0,0,0,0,-0.005738542,0,0,0,-0.008441608,0,0,0,0,0
2016-01-25 7:00:00PM,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003075957,0.3651709,0,0.50987124,0.004086291,-0.25494906,0,0,0,0.12045347,0,-0.87954653,-0.00447994,0.1,0,0,-0.00698474,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-01 7:00:00PM,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017441087,0.04272096,0,0.34152699,0,0.93512117,0,0,0,0.01006193,0,-0.98993807,-0.008165629,0.05,0,0,-0.005103335,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-08 7:00:00PM,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.7E-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00020332,0.11589955,0,-0.04714397,-0.011922269,-0.87836615,0,0,0,-0.18288959,0,0.81711041,0.001415726,0.1,0,0,0.00252627,0.1,0,0,0,0,0,0,0,0.43740284,0,0,0,0.56259716,0,0,0,0
2016-02-15 7:00:00PM,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.008621811,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008073483,-0.19658208,0,0.58129194,0,-0.53050323,0,0,0,-0.1989882,0.02192574,0.8010118,-0.003237433,0.1,0,0,-0.004163496,0.1,0,0,0,0,0,0,0.003438243,0.42993187,0,0,0.001901512,0.57006813,0,0,0,0
2016-02-22 7:00:00PM,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.003166938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27108214,0,-0.07192062,0,0.70791061,0,0.95947575,0,-0.02925553,0.072548622,0.01126871,0.011266952,0.2,0,0,0.005834067,0.2,0,0,0,0,0,0,0.004311503,0.61112873,0,0,0.006309556,0.38887127,0,0,0,0
2016-02-29 7:00:00PM,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.002935905,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001296565,-0.09043404,0,0.71514668,-0.016386097,-0.68252417,-0.004589655,0.72051881,0,-0.22910664,-0.000260956,-0.05037455,0.001165814,0.2,0,0,0.006223984,0.2,0,0,0,0,0,0,-0.000192279,0.47372503,0,0,-0.000707206,0.52627497,0,0,0,0
2016-03-07 7:00:00PM,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.005621489,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10474897,0,0.73585407,0,0.60344279,-0.040466758,-0.78498029,0,-0.17796544,0,-0.03705426,-0.002443686,0.1,0,0,-0.003651022,0.1,0,0,0,0,0,0,-0.002920201,0,0,0,-0.003071946,0,0,0,0,0
2016-03-14 8:00:00PM,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.000810631,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000558057,-0.42709817,0,0.18751072,0.004263545,-0.47433377,0,0.87421005,0,-0.07665748,0,0.04913247,-0.001166118,0.1,0,0,-0.001801214,0.1,0,0,0,0,0,0,0,0,0,0.1858,0,0.31673896,0,0,0,0
2016-03-21 8:00:00PM,0,0,0.01289539,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.000236886,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08696057,-0.00850411,0.2992324,0,0.87590669,-0.009550406,0,0,0.30352082,-0.001617123,0.69647918,0.000290884,0.13333333,0,0.13333333,0.000643032,0.13333333,0,0,0,0,0,0,0,0,-0.00093628,0,-0.001158054,0,0,0,0,0
2016-03-28 8:00:00PM,0,0,-0.004460073,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.000636067,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002142141,-0.25631917,-0.007271024,-0.02688826,0.016124905,0.73659842,0,0,-0.007375387,-0.32125183,0.012827973,0.67874817,-0.00136364,0.05,0.00107925,0.2,-0.003938476,0.05,0,0,0,0,0,0,0,0.41905622,0,0,0,0.46804433,0,0,0,0
2016-04-04 8:00:00PM,0,0,0.006258344,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.001373916,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40174559,0,0.35132448,-0.009722784,-0.38066787,0,0,0,-0.29162152,-0.008963397,0.70837848,-3.97885E-05,0,0.001756145,0.15,0.000189452,0.15,0,0,0,0,0,0,-0.00038693,0.66244675,0,0,-0.000547524,0.27893656,0,0,0,0
2016-04-11 8:00:00PM,0,0,0.030715151,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000713125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957853,-0.61286002,-0.071205252,0.25347439,0,0.17905024,0,0,0,0.30911227,-0.002565256,-0.69088773,0,0.15,-0.018033942,0,-0.000744062,0.15,0,0,0,0,0,0,0.000407821,0,0,0,-8.4004E-05,0,0,0,0,0
2016-04-18 8:00:00PM,0,0,-0.017526595,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.002283351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48454274,0.008289234,0.44703296,-0.000147505,0.12374028,0,-0.93052281,0.010110917,-0.03827637,0,0.03120082,0.001013811,0.15,0,0,0.000199565,0.15,0,0,0,0,0,0,0,0.44461355,0,0.09469893,0,0.46068752,0,0,0,0
2016-04-25 8:00:00PM,0,0,0.015057664,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.006704274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030921686,-0.23394869,-0.068539629,0.53539093,0.019328461,-0.49646121,0,-0.80726269,0,0.15064089,0.004875919,-0.04209641,0.008828931,0.13333333,0,0.13333333,0.005018664,0.13333333,0,0,0,0,0,0,0.003201032,0.62474013,-0.001613601,0,0.008257634,0.19959006,0,0,0,0
2016-05-02 8:00:00PM,0,0,-0.026759055,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.004062927,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.11455033,0.15508097,0.44384426,0,0.79403192,0,0,0.043652844,-0.22289658,0,-0.77710342,-0.000935853,0.05,-0.017645625,0.05,0.016741544,0.2,0,0,0,0,0,0,-0.002440994,0.56385796,0,0.08122068,-0.001084409,0,0,0,0,0
2016-05-09 8:00:00PM,0,0,-0.001496219,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.000135313,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.003891937,-0.17220864,-0.029160677,0.15771676,0.073840778,-0.79554544,0,0,0,-0.66707764,0,-0.33292236,-0.000344196,0.05,0.017444757,0.2,-0.006054595,0.05,0,0,0,0,0,0,0.002249305,0.45993038,-0.000585003,0.22146424,0,0.31860539,0,0,0,0
2016-05-16 8:00:00PM,0,0,-0.030288824,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000240355,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.07981339,0.026112739,0.6474212,0,0.77362964,0,0,0,-0.67912275,0,0.32087725,0.000642493,0.13333333,0.004463228,0.13333333,0.001322077,0.13333333,0,0,0,0,0,0,-0.000862193,0.76696561,0.004145573,0.05437073,-0.000609604,0.17866366,0,0,0,0
2016-05-23 8:00:00PM,0,0,-0.00593936,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.001951632,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-0.001644201,0.22443296,0.11743427,0.59423333,-0.01412632,-0.44689157,0,-0.93822239,0,-0.05098192,-0.005860585,0.01079569,-0.006114037,0,0.060879979,0.15,-0.003120699,0.15,0,0,0,0,0,0,-0.001709606,0,0.001089482,0.17141805,-0.000352885,0,0,0,0,0
2016-05-30 8:00:00PM,0,0,-0.011157216,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.018877019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.041231652,0.12980392,-0.038917674,0.75140032,0,0.47785965,0,-0.81252176,0,0.08683756,0.001515099,-0.10064068,0,0.15,-0.023960716,0,0.011424311,0.15,0,0,0,0,0,0,0,0.51042684,-0.00122073,0,0,0.31341186,0,0,0,0
2016-06-06 8:00:00PM,0,0,-0.003583628,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.008541338,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.01056877,-0.04792911,0.072614005,-0.63363801,0.033006412,-0.86917553,0,0,0.008391553,-0.3525492,0,-0.6474508,0.027635516,0.13333333,0,0.13333333,0.021803234,0.13333333,0,0,0,0,0,0,0.004703831,0.20794457,0,0.49143827,0.002546239,0.30061716,0,0,0,0
2016-06-13 8:00:00PM,0,0,-0.028560212,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.018294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.1682207,0,0.21237889,0,-0.78641926,0,0.87646345,0,0.11942442,0,0.00411213,0.008729183,0.13333333,0.006207514,0.13333333,-0.000648113,0.13333333,0,0,0,0,0,0,0.004204871,0.25771916,0.013137579,0.22691332,0.001840104,0.51536752,0,0,0,0
2016-06-20 8:00:00PM,0,0,0.02863481,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.002581332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.00762472,0.16674654,-0.063803323,0.471356,0,0.68457688,0.039716796,0.9622414,-0.035871539,0.01090084,4.16738E-05,0.02685777,0.044503098,0.13333333,0.056612076,0.13333333,0.024959371,0.13333333,0,0,0,0,0,0,0.001370234,0.40225118,-0.007654825,0,0.000894812,0.49274638,0,0,0,0
2016-06-27 8:00:00PM,0,0,0.007715806,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.003595669,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-0.016896493,-0.09559238,0.073021906,-0.44154935,-0.139263806,-0.82882573,-0.097489004,0,0.001688558,0.8177715,-0.00546472,0.1822285,-0.02508117,0.06666667,-0.045470741,0.06666667,-0.042473722,0.06666667,0,0,0,0,0,0,-0.004426158,0.30604828,0,0.4556473,-0.010875568,0.23830443,0,0,0,0
2016-07-04 8:00:00PM,0,0,0.012451485,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.003010689,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-0.4114475,0,-0.29457392,0,-0.41673903,0,0,-0.137193839,0.57355501,0.012032519,0.42644499,0.005058392,0.15,-0.00681786,0,0.004330649,0.15,0,0,0,0,0,0,0.000891338,0.13021022,-0.008493276,0,0.001926554,0.10266488,0,0,0,0
2016-07-11 8:00:00PM,0,0,-0.000321363,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.000317443,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-0.20736904,0,0.09568281,0,-0.77068993,0,0,-0.045081918,0.55719774,-0.03755203,-0.44280226,-0.007906508,0.15,0,0,-0.004105783,0.15,0,0,0,0,0,0,-0.000668413,0,0,0.2103657,-0.001035499,0,0,0,0,0
2016-07-18 8:00:00PM,0,0,-0.010839252,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000978774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.15019098,0.004563459,-0.75831509,0,-0.37856701,0,0,0.026553711,-0.84504255,0,-0.15495745,0.004202306,0.13333333,0,0.13333333,0.00099306,0.13333333,0,0,0,0,0,0,0,0.37334204,0.001203408,0.06792572,0,0.55873224,0,0,0,0
2016-07-25 8:00:00PM,0,0,-0.00193735,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004132546,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-0.004344638,-0.02377644,0,0.79092452,0,-0.8862782,0,0,0,-0.83821108,0,0.16178892,0.000781169,0.15,0.011730552,0.15,-0.002745298,0,0,0,0,0,0,0,-0.001199907,0,0.001554308,0.06488498,-0.002462707,0,0,0,0,0
2016-08-01 8:00:00PM,0,0,0,-1,0.004888938,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007165714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.53699693,-0.145537375,0.43727155,0,-0.04572636,0,0,0,0.81362904,-0.007065185,-0.18637096,-0.002340124,0.05,0.002102961,0.2,0,0.05,0,0,0,0,0,0,0,0,-0.001323154,0,0,0,0,0,0,0
2016-08-08 8:00:00PM,0,0,-0.020685477,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005176418,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-0.017381386,0.01617286,0.007286436,-0.76755435,0,0.93042304,0,-0.82687597,0.013553038,0.09078588,0,-0.08233815,-0.004045468,0.04166667,-0.042619609,0.04166667,-0.003244095,0.04166667,0,0.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-08-15 8:00:00PM,0,0,0.010790037,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003363299,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000620275,0.12126793,0,-0.03328351,-0.058455149,0.87455688,0,-0.97765761,-0.001378857,-0.01117005,0,0.01117234,-0.000965037,0.04166667,0.006084394,0.175,-0.00050521,0.04166667,-0.062174613,0.04166667,0,0,0,0,0,0,0,0,0,0.12985474,0,0,0,0
2016-08-22 8:00:00PM,0,0,-0.000208529,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001404114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004295547,0.08611759,0,-0.19059534,0.027359342,-0.89360378,0,0,0,0.0002788,0.000349747,0.9997212,-0.001462453,0.05,-0.015760348,0.05,-0.001803346,0.05,-0.004257202,0.05,0,0,0,0,0,0.10187772,0,0.02567557,0.000501538,0.85503852,0,0,0,0
2016-08-29 8:00:00PM,0,0,-0.003043018,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0009287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001897077,-0.27144078,0,0.10290934,0,-0.69742102,0,0,-4.35294E-06,0.95632559,0.013974223,0.04367441,0.000299033,0.10833333,0.002733877,0.10833333,0.002581999,0.10833333,-0.009422237,-0.025,0,0,0,0,-0.000249357,0,-4.45509E-05,0,0.001378458,0,0,0,0,0
2016-09-05 8:00:00PM,0,0,-0.004691061,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005979089,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07928876,0.006083338,0.49741874,0,-0.84223693,0,0,0.05651275,0.46045953,0.002092579,-0.53954047,-0.001061507,0.025,0.005790471,0.125,0.000324452,0.125,-0.001585712,0.025,0,0,0,0,0,0.23074936,0,0.25571315,0,0.46355386,0,0,0,0
2016-09-12 8:00:00PM,0,0,-0.002683487,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00040363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000209447,0.20667515,0.002190585,-0.24610126,0,-0.72585822,0,0,0.002027418,-0.84228808,0,-0.15771192,0.002515964,0.10833333,-0.006018796,-0.025,0.004742542,0.10833333,-0.000101944,0.10833333,0,0,0,0,-6.77252E-05,0,0.000211354,0.1471394,-0.00214655,0,0,0,0,0
2016-09-19 8:00:00PM,0,0,-0.019876231,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002513032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000952041,-0.08224528,0,0.64709186,0,-0.7669499,0,0,0,0.6038426,0,-0.3961574,-0.003621915,0.04166667,-0.001396657,0.175,-0.005648007,0.04166667,-0.012588477,0.04166667,0,0,0,0,0,0,0.001529449,0.07788397,0,0,0,0,0,0
